occid,catalognumber,family,sciname,cleanedname,eventdate,island,locality,decimalLatitude,decimallongitude,coordinateUncertaintyInMeters
1309153,382865,Amastridae,Paramastra spirizona,Amastra spirizona,1941-05-31,Oahu,"Southerly slope, 75 feet above stream, Kawailoa, Oahu",21.587023,-158.008152,7921
1305658,379352,Amastridae,Paramastra spirizona,Amastra spirizona,1941-06-07,Oahu,"Left, spur between Ditch Trail and stream, Kawailoa, Oahu",21.592051,-158.00605,3620
1305657,379351,Amastridae,Paramastra spirizona,Amastra spirizona,1941-06-14,Oahu,"Inland of entrance to first and second Kukui Glens, left spur 1/4 way from Ditch Trail to stream, below Ditch Trail, Kawailoa, Oahu",21.592051,-158.00605,3620
66323,194266,Amastridae,Amastra spirizona,Amastra spirizona,1941-07-01,Oahu,"Kawainui; 1st glen, left; near head of 1st ravine, left; Lot. 1-1272",21.4,-157.760833,
66192,194135,Amastridae,Amastra spirizona,Amastra spirizona,1941-07-01,Oahu,"Kawailoa; Right, 2 glens makai of road glen; Loc. 1279",21.5738889,-157.9786111,
66297,194240,Amastridae,Amastra spirizona,Amastra spirizona,1941-07-01,Oahu,Kawainui?; Lot. 1225,21.576998,-157.960823,2617
66333,194276,Amastridae,Amastra spirizona,Amastra spirizona,1941-07-01,Oahu,Kawainui; right; glen opposite intake; Lot. 1275,21.576998,-157.960823,2617
66224,194167,Amastridae,Amastra spirizona,Amastra spirizona,1941-07-01,Oahu,"Kawailoa; right; 1st Kukui, rock; Loc. 1245",21.579442,-158.032336,8584
66250,194193,Amastridae,Amastra spirizona,Amastra spirizona,1941-07-01,Oahu,Kawailoa; left; spur mauka of 1st & 2nd glens; 20 feet above 1-1285; Loc. 1-1289,21.579442,-158.032336,8584
66281,194224,Amastridae,Amastra spirizona,Amastra spirizona,1941-07-01,Oahu,"Kawailoa; right; mouth of right branch, 1st glen, right, 1/3 up; Lot. 1295",21.579442,-158.032336,8584
1309152,382864,Amastridae,Paramastra spirizona,Amastra spirizona,1941-07-05,Oahu,"Right first glen, 1/3 up, Kawailoa, Oahu",21.587023,-158.008152,7921
1311406,385795,Amastridae,Paramastra spirizona,Amastra spirizona,1941-07-05,Oahu,"Right first glen, 1/3 up, Kawailoa, Oahu",21.587023,-158.008152,7921
73173,211330,Amastridae,Amastra spirizona,Amastra spirizona,1941-08-25,Oahu,Waianae Mountains; North Nanakuli; Hanging Valley,21.4116,-158.1072833,
73174,211331,Amastridae,Amastra spirizona,Amastra spirizona,1941-08-25,Oahu,Waianae Mountains; North Nanakuli; Hanging Valley,21.4116,-158.1072833,
73277,211460,Amastridae,Amastra spirizona,Amastra spirizona,1941-09-16,Oahu,Waianae Mountains; Ekahanui Gulch; Loc. 2,21.4297222,-158.0369444,
73361,211544,Amastridae,Amastra spirizona,Amastra spirizona,1941-09-16,Oahu,Waianae Mountains; Ekahanui Gulch; Loc. #3,21.439805,-158.091933,159
73450,211633,Amastridae,Amastra spirizona,Amastra spirizona,1941-09-16,Oahu,Waianae Mountains; Ekahanui Gulch; Loc. #3,21.439805,-158.091933,159
63893,190806,Amastridae,Amastra spirizona,Amastra spirizona,1941-12-07,Oahu,Waianae Mountains; Mt. Kanehoa. SEE MAP,21.453741,-158.09554,150
63887,190800,Amastridae,Amastra spirizona,Amastra spirizona,1941-12-07,Oahu,Waianae Mountains; Huliwai>Kaluaa; fork of ridge and beyond. SEE MAP,21.456577,-158.090408,100
1364545,19105,Amastridae,Amastra spirizona,Amastra spirizona,1943-01-01,Oahu,Oahu,21.46389,-157.95309,36721
64634,191543,Amastridae,Amastra spirizona,Amastra spirizona,1943-05-07,Oahu,Waianae Mountains; Kalena,21.48904,-158.13241,2
74556,216110,Amastridae,Amastra spirizona,Amastra spirizona,1960-10-15,Oahu,Waianae; Pualii-Napepeiaolelo Ridge,21.42315,-158.0928333,
1383823,289421,Amastridae,Amastra spirizona,Amastra spirizona,2011-03-22,Oahu,"Many shells, some fossilized.",21.437733,-158.092733,7
1383838,289422,Amastridae,Amastra spirizona,Amastra spirizona,2011-03-22,Oahu,"Amastra spirazona site, down hill from the high elevation Plantego princeps site.",21.438617,-158.095583,7
1383911,289423,Amastridae,Amastra spirizona,Amastra spirizona,2012-03-29,Oahu,"Puu Hapapa, ~100m from enclosure",21.467,-158.102883,7
1382524,289420,Amastridae,Amastra spirizona,Amastra spirizona,2013-02-17,Oahu,Ekahanui; Amastra spirizona site,21.438667,-158.09565,7
1381369,289419,Amastridae,Amastra spirizona,Amastra spirizona,2013-04-26,Oahu,"Makaha valley, Amastra spirizona site",21.500933,-158.168083,7
1397780,295203,Amastridae,Amastra spirizona,Amastra spirizona,2013-06-09,Oahu,"Central Ekahanui, ~2300 ft",21.43874,-158.09563,100
295414,288136,Amastridae,Amastra spirizona,Amastra spirizona,2022-07-03,Oahu,Ekahanui Gulch,21.437135,-158.093477,20
1289285,40263,Amastridae,Amastra spirizona rudis,Amastra spirizona,,Oahu,Kalaikoa,21.33333,-157.85,3000
18357,106831,Amastridae,Amastra rudis,Amastra spirizona,,Oahu,Waimanalo?,21.34669,-157.71829,
1300367,92280,Amastridae,Paramastra spirizona,Amastra spirizona,,Oahu,"Kawailoa, Oahu",21.4,-157.73,
1300368,92281,Amastridae,Paramastra spirizona,Amastra spirizona,,Oahu,"Kawailoa, Oahu",21.4,-157.73,
1303630,377393,Amastridae,Paramastra spirizona,Amastra spirizona,,Oahu,"Nanakuli, Waianae Mountains, Oahu",21.4,-158.13,
1303632,377395,Amastridae,Paramastra spirizona,Amastra spirizona,,Oahu,"Nanakuli, Waianae Mountains, Oahu",21.4,-158.13,
536,16982,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,"Waianae Mts.; Palehua; Maunakapu, below = Loe W 470-2",21.401115,-158.098047,1101
1289204,136657,Amastridae,Amastra spirizona rudis,Amastra spirizona,,Oahu,Waimalu,21.413948,-157.906002,5982
1289205,136658,Amastridae,Amastra spirizona rudis,Amastra spirizona,,Oahu,Waimalu,21.413948,-157.906002,5982
1285617,240827,Amastridae,Amastra spirizona spirizona,Amastra spirizona,,Oahu,ridge between Palikea and Green Peak,21.4144,-158.100364,1807
1297798,352036,Amastridae,Paramastra spirizona,Amastra spirizona,,Oahu,"Waianae, Oahu",21.43,-158.18,
1287170,37694,Amastridae,Amastra spirizona spirizona,Amastra spirizona,,Oahu,[no specific locality],21.4333,-157.9667,36518
1281205,40255,Amastridae,Amastra spirizona spirizona,Amastra spirizona,,Oahu,Lehui,21.4333,-157.9667,36965
1280956,68876,Amastridae,Amastra spirizona spirizona,Amastra spirizona,,Oahu,Lehui,21.4333,-157.9667,36965
1289655,133924,Amastridae,Amastra spirizona spirizona,Amastra spirizona,,Oahu,[no specific locality],21.4333,-157.9667,36518
1280475,136680,Amastridae,Amastra spirizona spirizona,Amastra spirizona,,Oahu,Lehui,21.4333,-157.9667,36965
1290108,136682,Amastridae,Amastra spirizona spirizona,Amastra spirizona,,Oahu,Lehui,21.4333,-157.9667,36965
1288809,140349,Amastridae,Amastra spirizona spirizona,Amastra spirizona,,Oahu,[no specific locality],21.4333,-157.9667,36518
1289556,141372,Amastridae,Amastra spirizona spirizona,Amastra spirizona,,Oahu,[no specific locality],21.4333,-157.9667,36518
1280493,141374,Amastridae,Amastra spirizona spirizona,Amastra spirizona,,Oahu,[no specific locality],21.4333,-157.9667,36518
1290089,141401,Amastridae,Amastra spirizona spirizona,Amastra spirizona,,Oahu,[no specific locality],21.4333,-157.9667,36518
1290090,141402,Amastridae,Amastra spirizona rudis,Amastra spirizona,,Oahu,[no specific locality],21.4333,-157.9667,36518
1280305,141440,Amastridae,Amastra spirizona spirizona,Amastra spirizona,,Oahu,[no specific locality],21.4333,-157.9667,36518
1289663,145520,Amastridae,Amastra spirizona spirizona,Amastra spirizona,,Oahu,[no specific locality],21.4333,-157.9667,36518
1288658,136724,Amastridae,Amastra spirizona rudis,Amastra spirizona,,Oahu,Waiawa,21.438883,-157.944197,8093
1279437,381919,Amastridae,Amastra spirizona spirizona,Amastra spirizona,,Oahu,[no specific locality data],21.448807,-157.955714,38049
132629,977,Achatinellidae,Achatinella spirizona,Amastra spirizona,,Oahu,Oahu,21.46389,-157.95309,
132666,2415,Achatinellidae,Achatinella rudis,Amastra spirizona,,Oahu,Oahu,21.46389,-157.95309,
1379907,14258,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Oahu,21.46389,-157.95309,36721
137651,18295,Amastridae,Amastra rudis,Amastra spirizona,,Oahu,Oahu,21.46389,-157.95309,
137652,18296,Amastridae,Amastra rudis,Amastra spirizona,,Oahu,Oahu,21.46389,-157.95309,
140754,25433,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Oahu,21.46389,-157.95309,
140783,25464,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Oahu,21.46389,-157.95309,
140784,25465,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Oahu,21.46389,-157.95309,
1365104,49275,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Oahu,21.46389,-157.95309,36721
1299229,57749,Amastridae,Paramastra spirizona,Amastra spirizona,,Oahu,Oahu,21.46389,-157.95309,36721
77,57920,Achatinellidae,Achatinella spirizona,Amastra spirizona,,Oahu,Oahu,21.46389,-157.95309,36721
96,57939,Achatinellidae,Achatinella spirizona,Amastra spirizona,,Oahu,Oahu,21.46389,-157.95309,36721
164580,73957,Amastridae,Amastra rudis,Amastra spirizona,,Oahu,Oahu,21.46389,-157.95309,
1365415,75408,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Oahu,21.46389,-157.95309,36721
1365416,75409,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Oahu,21.46389,-157.95309,36721
1365417,75410,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Oahu,21.46389,-157.95309,36721
1365531,87287,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Oahu,21.46389,-157.95309,36721
1365695,87391,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Oahu,21.46389,-157.95309,36721
1365590,87552,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Oahu,21.46389,-157.95309,36721
1365492,87593,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Oahu,21.46389,-157.95309,36721
18356,106830,Amastridae,Amastra rudis,Amastra spirizona,,Oahu,Oahu,21.46389,-157.95309,
26454,115280,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Oahu,21.46389,-157.95309,
41860,131322,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Oahu,21.46389,-157.95309,
41866,131328,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Oahu,21.46389,-157.95309,
41867,131329,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Oahu,21.46389,-157.95309,
41870,131332,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Oahu,21.46389,-157.95309,
1379884,161290,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Oahu,21.46389,-157.95309,36721
1380422,162954,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Oahu,21.46389,-157.95309,36721
1380444,214685,Achatinellidae,Achatinella rudis,Amastra spirizona,,Oahu,Oahu,21.46389,-157.95309,36721
140750,25429,Amastridae,Amastra,Amastra spirizona,,Oahu,Oʻahu,21.46389,-157.95309,
140751,25430,Amastridae,Amastra,Amastra spirizona,,Oahu,Oʻahu,21.46389,-157.95309,
140753,25432,Amastridae,Amastra,Amastra spirizona,,Oahu,Oʻahu,21.46389,-157.95309,
146180,32648,Amastridae,Amastra,Amastra spirizona,,Oahu,Oʻahu,21.46389,-157.95309,
161621,70237,Amastridae,Amastra,Amastra spirizona,,Oahu,Oʻahu,21.46389,-157.95309,
137653,18297,Amastridae,Amastra spirizoma,Amastra spirizona,,Oahu,Oʻahu,21.46389,-157.95309,
1289278,40256,Amastridae,Amastra spirizona spirizona,Amastra spirizona,,Oahu,Waianae,21.466293,-158.166649,4521
1289503,58866,Amastridae,Amastra spirizona spirizona,Amastra spirizona,,Oahu,Waianae,21.466293,-158.166649,4521
1289533,136679,Amastridae,Amastra spirizona spirizona,Amastra spirizona,,Oahu,Waianae,21.466293,-158.166649,4521
1289534,136681,Amastridae,Amastra spirizona spirizona,Amastra spirizona,,Oahu,Waianae,21.466293,-158.166649,4521
1281823,395627,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Waianae,21.466293,-158.166649,4521
33631,123246,Amastridae,Amastra cylindrica,Amastra spirizona,,Oahu,Waianae Mountains; Popouwela; Loc.,21.466667,-158.1,301
51161,168741,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,"Waianae Mountains; Haleauaua-Kolekole Pass; = locs. #73277,8 & 73307, 8",21.47437,-158.113712,383
164509,73277,Amastridae,Amastra,Amastra spirizona,,Oahu,"Waianae Mts.; Kolekole Pass, near",21.47437,-158.113712,383
164510,73278,Amastridae,Amastra,Amastra spirizona,,Oahu,"Waianae Mts.; Kolekole Pass, near",21.47437,-158.113712,383
1364565,20521,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,"Waianae, {Oahu}",21.481868,-158.158771,16280
1299918,92456,Amastridae,Paramastra spirizona,Amastra spirizona,,Oahu,"Wainae, Oahu",21.481868,-158.158771,16280
132777,9182,Amastridae,Amastra,Amastra spirizona,,Oahu,Waianae Mountains; Pukaloa,21.484783,-158.123417,911
134120,12205,Amastridae,Amastra,Amastra spirizona,,Oahu,Waianae Mts.; Pukaloa,21.484783,-158.123417,911
15488,102788,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Waianae Mountains; Kalena,21.48904,-158.13241,2
21650,110556,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Waianae Mountains; Kalena,21.48904,-158.13241,2
1289557,141373,Amastridae,Amastra spirizona spirizona,Amastra spirizona,,Oahu,Waianae Moutains,21.491452,-158.114635,17860
156712,55441,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Waianae,21.491559,-158.059219,16583
157378,56796,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Waianae,21.491559,-158.052353,15902
162315,70993,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Waianae,21.491559,-158.052353,15902
18394,106868,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Waianae,21.491559,-158.052353,15902
18693,107144,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Waianae,21.491559,-158.052353,15902
1336839,158573,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Waianae Mountains,21.497321,-158.139393,17802
1336841,158575,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Waianae Mountains,21.497321,-158.139393,17802
1299894,92432,Amastridae,Paramastra rudis,Amastra spirizona,,Oahu,"Ahonuil, Oahu",21.49848,-157.96876,41609
1299896,92434,Amastridae,Paramastra spirizona,Amastra spirizona,,Oahu,"Ahonuil, Oahu",21.49848,-157.96876,41609
18354,106828,Amastridae,Amastra rudis,Amastra spirizona,,Oahu,Ahonui,21.498563,-157.968758,3614
18358,106832,Amastridae,Amastra rudis,Amastra spirizona,,Oahu,Ahonui,21.498563,-157.968758,3614
4807,72975,Amastridae,Amastra spirizona chlorotica,Amastra spirizona,,Oahu,Wahiawa; lower valleys,21.5,-158.0167,3700
1311387,385776,Amastridae,Paramastra spirizona,Amastra spirizona,,Oahu,"Kawaihalona, Oahu",21.5,-158,
1385531,295206,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Makaha Valley,21.500876,-158.168048,20
156713,55442,Amastridae,Amastra rudis,Amastra spirizona,,Oahu,Wahiawa,21.50105,-158.020923,3541
162317,70995,Amastridae,Amastra spirizona rudis,Amastra spirizona,,Oahu,Wahiawa,21.50105,-158.020923,3541
162318,70996,Amastridae,Amastra spirizona rudis,Amastra spirizona,,Oahu,Wahiawa,21.50105,-158.020923,3541
18702,107153,Amastridae,Amastra rudis,Amastra spirizona,,Oahu,Wahiawa,21.50105,-158.020923,3541
1289286,40264,Amastridae,Amastra spirizona rudis,Amastra spirizona,,Oahu,Wahiawa,21.502778,-158.015028,3278
1289262,136655,Amastridae,Amastra spirizona rudis,Amastra spirizona,,Oahu,Wahiawa,21.502778,-158.015028,3278
1289203,136656,Amastridae,Amastra spirizona rudis,Amastra spirizona,,Oahu,Wahiawa,21.502778,-158.015028,3278
51162,168742,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Wahiawa; = loc. #72972-4,21.504239,-157.988583,3865
51163,168743,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Wahiawa; = loc. #72975,21.504239,-157.988583,3865
1289284,40262,Amastridae,Amastra spirizona rudis,Amastra spirizona,,Oahu,Ahonui,21.507983,-157.955845,7260
1289226,136650,Amastridae,Amastra spirizona rudis,Amastra spirizona,,Oahu,Ahonui,21.507983,-157.955845,7260
1289227,136654,Amastridae,Amastra spirizona rudis,Amastra spirizona,,Oahu,Ahonui,21.507983,-157.955845,7260
1288985,93637,Amastridae,Amastra spirizona spirizona,Amastra spirizona,,Oahu,Haleauau,21.510293,-158.093123,1807
1289977,141545,Amastridae,Amastra spirizona spirizona,Amastra spirizona,,Oahu,Haleauau,21.510293,-158.093123,1807
1336840,158574,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,"Haleauau, Waianae Mountains",21.511613,-158.092923,5718
33537,123152,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Waianae Mountains; Haleauau,21.517722,-158.112878,3242
1350795,540550,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,"Oahu, Helemano",21.5252,-158.0373,
1311380,385769,Amastridae,Paramastra spirizona,Amastra spirizona,,Oahu,"Peahinaia, Oahu",21.55,-158,
1286915,241097,Amastridae,Amastra spirizona spirizona,Amastra spirizona,,Oahu,Kawaiiki,21.564508,-157.976677,4906
140755,25434,Amastridae,Amastra rudis,Amastra spirizona,,Oahu,Waialua,21.571398,-158.127232,
140756,25435,Amastridae,Amastra rudis,Amastra spirizona,,Oahu,Waialua,21.571398,-158.127232,
156752,55542,Amastridae,Amastra albida,Amastra spirizona,,Oahu,Waialua,21.571398,-158.127232,
15462,102762,Amastridae,Amastra spirizona chlorotica,Amastra spirizona,,Oahu,Waialua,21.571398,-158.127232,
140752,25431,Amastridae,Amastra,Amastra spirizona,,Oahu,Waialua,21.571398,-158.127232,
21634,110540,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Waialua (Wahiawa C.M.C.),21.571408,-158.126393,1997
21635,110541,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Waialua (Wahiawa C.M.C.),21.571408,-158.126393,1997
21636,110542,Amastridae,Amastra spirizona,Amastra spirizona,,Oahu,Waialua (Wahiawa C.M.C.),21.571408,-158.126393,1997
1281069,79848,Amastridae,Amastra spirizona spirizona,Amastra spirizona,,Oahu,Waialua,21.573324,-158.127766,1997
1311381,385770,Amastridae,Paramastra spirizona,Amastra spirizona,,Oahu,"Helemano, Oahu",21.58,-158.1,
1300257,92346,Amastridae,Paramastra spirizona,Amastra spirizona,,Oahu,"Kalaikea, Oahu",21.67,-157.94,
1300258,92347,Amastridae,Paramastra rudis,Amastra spirizona,,Oahu,"Kalaikea, Oahu",21.67,-157.94,
148070,36816,Amastridae,Amastra variegat,Amastra variegata,1913-03-01,Oahu,Waianae Mts.; Haleanau,21.49825,-158.1298833,
50271,167818,Amastridae,Amastra,Amastra variegata,1919-01-19,Oahu,Waianae Mountains; Pukaloa,21.484783,-158.123417,911
155686,53720,Amastridae,Amastra,Amastra variegata,1920-08-30,Oahu,"Waianae Mts.; Kaala, slopes; trail W side of W valley of Makaleha",21.53325,-158.1624167,
154447,50794,Amastridae,Amastra,Amastra variegata,1922-01-01,Oahu,Waianae Mts.; Haleanau,21.49825,-158.1298833,
154407,50746,Amastridae,Amastra,Amastra variegata,1922-01-01,Oahu,Waianae Mts.; Makaha,21.51433333,-158.1705667,
154424,50771,Amastridae,Amastra,Amastra variegata,1922-01-01,Oahu,Waianae Mts.; Makua,21.533548,-158.230256,
154425,50772,Amastridae,Amastra,Amastra variegata,1922-01-01,Oahu,Waianae Mts.; Makua,21.533548,-158.230256,
33256,122871,Amastridae,Amastra,Amastra variegata,1926-02-26,Oahu,Waianae Mountains; Makaha; Loc. 3 = W30C-10,21.506195,-158.163958,100
33258,122873,Amastridae,Amastra,Amastra variegata,1926-02-26,Oahu,Waianae Mountains; Makaha; Loc. 3 = W30C-10,21.506195,-158.163958,100
10080,93602,Amastridae,Amastra,Amastra variegata,1929-01-13,Oahu,Makaleha; Makaleha Valley,21.533095,-158.154122,3066
28796,118133,Amastridae,Amastra,Amastra variegata,1933-02-24,Oahu,Waianae Mountains; Makaha; Loc. 3=Loc. W30C-12,21.505617,-158.16293,63
28799,118136,Amastridae,Amastra,Amastra variegata,1933-02-24,Oahu,Waianae Mountains; Makaha; Loc. 3=Loc. W30C-12,21.505617,-158.16293,63
28800,118137,Amastridae,Amastra,Amastra variegata,1933-02-24,Oahu,Waianae Mountains; Makaha; Loc. 3=Loc. W30C-12,21.505617,-158.16293,63
51326,168883,Amastridae,Amastra variegata,Amastra variegata,1908-01-01,Oahu,Waianae Mountains; North Kaala Range; Makaha Valley,21.479946,-158.195145,2839
139687,22874,Amastridae,Amastra variegata,Amastra variegata,1911-08-24,Oahu,Waianae; Waianae Valley; Honua; small valley E & back of House,21.470802,-158.152421,
139732,22919,Amastridae,Amastra variegata,Amastra variegata,1911-08-25,Oahu,Waianae; Waianae Valley; Kumaipo; sub. valley; SW of ridge with trail to Makaha,21.469983,-158.153064,
33189,122804,Amastridae,Amastra variegata,Amastra variegata,1914-07-04,Oahu,Waianae Mountains; Makaha,21.490329,-158.185875,4482
33428,123043,Amastridae,Amastra variegata,Amastra variegata,1920-11-28,Oahu,Waianae Mountains; Haleauau,21.517722,-158.112878,3242
